ds,CPI,GDP,Unemployment,CPI_volatility,GDP_volatility,Unemployment_volatility,Equities,Bonds,Commodities,Cash
1965-07-01,32.03532213160158,772.7809466119999,5.113646859653441,0.13870832707493,26.36261991532813,0.2366431913240048,0.6,0.3,0.05,0.05
1965-08-01,32.12689260615039,,5.074845625214731,0.1187855210028776,,0.1602081978760055,0.6,0.3,0.05,0.05
1965-09-01,32.28001271454032,,5.037384971322151,0.0917968772158996,,0.1834847859270028,0.6,0.3,0.05,0.05
1965-10-01,32.34195462416632,794.8790019003517,5.051360711742806,0.060470378422746,30.683015586803975,0.160208197876011,0.6,0.3,0.05,0.05
1965-11-01,32.298636250346476,,5.03738329667558,0.0694742158400471,,0.1751190071542212,0.6,0.3,0.05,0.05
1965-12-01,32.30951191287169,,5.0591852435704014,0.1132548748027611,,0.1632993161855906,0.6,0.3,0.05,0.05
1966-01-01,32.424077556203926,809.247078282644,5.066751687080625,0.1320101006233558,36.15795968617036,0.1632993161855931,0.6,0.3,0.05,0.05
1966-02-01,32.53075390504561,,5.073808809288624,0.1700294092206437,,0.1751190071542309,0.6,0.3,0.05,0.05
1966-03-01,32.57537420419064,,5.13105837667083,0.1993405795782371,,0.1602081978760282,0.6,0.3,0.05,0.05
1966-04-01,32.673439463224604,826.5297145503114,5.1877796041201485,0.2081025388278278,35.238616828701595,0.1329160135825829,0.6,0.3,0.05,0.05
1966-05-01,32.75500019187593,,5.164988777581862,0.2061714496883323,,0.0983192080251147,0.6,0.3,0.05,0.05
1966-06-01,32.887492295377655,,5.161466666811538,0.1887237840511616,,0.083666002653524,0.6,0.3,0.05,0.05
1966-07-01,32.759639365976035,835.179651319039,5.131525987866569,0.1367723168868256,34.4083944912679,0.0408248290466296,0.6,0.3,0.05,0.05
1966-08-01,32.83498084121453,,5.115764225296449,0.160426514848983,,0.0408248290466296,0.6,0.3,0.05,0.05
1966-09-01,32.93515429552585,,5.110679448839842,0.1841376296865816,,0.063245553203526,0.6,0.3,0.05,0.05
1966-10-01,32.96925673261151,855.9749972468085,5.112772182561501,0.2078861868104628,30.95908247617677,0.0752772652710424,0.6,0.3,0.05,0.05
1966-11-01,32.98707342878531,,5.1071551760735705,0.2074608396780695,,0.0816496580928998,0.6,0.3,0.05,0.05
1966-12-01,33.01852713272283,,5.0919895060775735,0.1765219533087348,,0.0816496580928998,0.6,0.3,0.05,0.05
1967-01-01,33.127943310031405,859.976765412639,5.060589974398719,0.1044509454238357,26.349334691159,0.1048808848171133,0.6,0.3,0.05,0.05
1967-02-01,33.2348279984677,,5.053826247054752,0.0826236447186967,,0.1048808848171133,0.6,0.3,0.05,0.05
1967-03-01,33.23930471963044,,5.3090936622796345,0.0625299928029443,,0.1032795558989633,0.6,0.3,0.05,0.05
1967-04-01,33.45303763228838,893.5124692714087,5.207963739343034,0.0826236447187182,21.428524960903136,0.0983192080251205,0.6,0.3,0.05,0.05
1967-05-01,33.60964234129859,,5.190739342830191,0.0852447456832799,,0.0408248290466303,0.6,0.3,0.05,0.05
1967-06-01,33.7338585773813,,5.197642082824767,0.1366260102125902,,0.0516397779496234,0.6,0.3,0.05,0.05
1967-07-01,33.73102985858873,903.2674972856348,5.149829017965883,0.1643167672513931,21.573281525227355,0.0408248290466303,0.6,0.3,0.05,0.05
1967-08-01,33.83943819998751,,5.157784012014277,0.1966384160499166,,0.0408248290466303,0.6,0.3,0.05,0.05
1967-09-01,33.93752515450853,,5.1845798324009875,0.2065591117976327,,0.0408248290466303,0.6,0.3,0.05,0.05
1967-10-01,33.99500583704413,925.0901023860256,5.1739632689582455,0.2160246899468524,22.124322556108183,0.0836660026535246,0.6,0.3,0.05,0.05
1967-11-01,34.125778141857595,,5.176048393962439,0.2160246899468704,,0.0816496580928915,0.6,0.3,0.05,0.05
1967-12-01,34.22620728428148,,5.131930536532214,0.2316606713852143,,0.0836660026535246,0.6,0.3,0.05,0.05
1968-01-01,34.380593513843515,921.5159532362044,5.071350026313872,0.2366431913239595,28.02269487159862,0.10327955589896,0.6,0.3,0.05,0.05
1968-02-01,34.537692982593995,,5.06217902094772,0.2316606713852436,,0.10327955589896,0.6,0.3,0.05,0.05
1968-03-01,34.711433226383534,,4.991577289877122,0.2160246899469344,,0.1169045194450863,0.6,0.3,0.05,0.05
1968-04-01,34.734940422539644,900.6125227039579,5.3656899841649,0.1870828693387263,35.442169181170684,0.1366260102128706,0.6,0.3,0.05,0.05
1968-05-01,34.811158636584466,,5.344845859492919,0.1870828693387439,,0.1366260102128733,0.6,0.3,0.05,0.05
1968-06-01,35.11386599286958,,5.330090022647151,0.2160246899469877,,0.1224744871392475,0.6,0.3,0.05,0.05
1968-07-01,34.8843954612834,917.0252500248384,5.346247476473603,0.2607680962081721,39.97705660876076,0.1224744871392475,0.6,0.3,0.05,0.05
1968-08-01,35.04147509770624,,5.293857708586622,0.2804757862395799,,0.109544511501135,0.6,0.3,0.05,0.05
1968-09-01,35.29832887409211,,5.232309534196351,0.2804757862395957,,0.1224744871392523,0.6,0.3,0.05,0.05
1968-10-01,35.4392945082607,942.7542298652018,5.265798941750358,0.2857738033248118,40.10633585690332,0.1366260102128791,0.6,0.3,0.05,0.05
1968-11-01,35.38673087359987,,5.251538101885544,0.2581988897472966,,0.1471960144388765,0.6,0.3,0.05,0.05
1968-12-01,35.42547219057934,,5.3182631248875705,0.2639444385978727,,0.1211060141639981,0.6,0.3,0.05,0.05
1969-01-01,35.595306150476475,970.2635235375376,5.374525423209455,0.2738612787527449,40.36105568325399,0.0408248290466846,0.6,0.3,0.05,0.05
1969-02-01,35.75175946786441,,5.406834270793054,0.263944438597906,,0.0,0.6,0.3,0.05,0.05
1969-03-01,35.929742762594394,,5.2718794833225955,0.2880972058179477,,0.0,0.6,0.3,0.05,0.05
1969-04-01,36.01534593946091,975.8964848314072,5.492886601561096,0.3311595788540426,37.09126956800921,0.0,0.6,0.3,0.05,0.05
1969-05-01,36.11942118833691,,5.474541832541231,0.3311595788540601,,0.0,0.6,0.3,0.05,0.05
1969-06-01,36.362390600301325,,5.469625759933919,0.3507135583352084,,0.0408248290466846,0.6,0.3,0.05,0.05
1969-07-01,36.20829008839023,989.3764589961966,5.46665113274543,0.3559026084012627,36.30290918186476,0.0516397779496664,0.6,0.3,0.05,0.05
1969-08-01,36.35082713030747,,5.436590171358085,0.3060501048306198,,0.0547722557507358,0.6,0.3,0.05,0.05
1969-09-01,36.60437396728579,,5.4078697905168545,0.3060501048306387,,0.1095445115011402,0.6,0.3,0.05,0.05
1969-10-01,36.76350303361022,1021.2478904324114,5.430303859696903,0.3271085446762091,34.34980301205118,0.1224744871392523,0.6,0.3,0.05,0.05
1969-11-01,36.820611388378765,,5.425066717681032,0.3326659986636221,,0.1032795558989743,0.6,0.3,0.05,0.05
1969-12-01,36.92867420760241,,5.455326993335202,0.3488074922745741,,0.1032795558989743,0.6,0.3,0.05,0.05
1970-01-01,37.14366657952306,1045.3893429625698,5.471633709896759,0.374165738677689,30.922860143698276,0.163299316185612,0.6,0.3,0.05,0.05
1970-02-01,37.3507696569531,,5.487431105156161,0.3741657386777035,,0.2664582518895228,0.6,0.3,0.05,0.05
1970-03-01,37.4860979690167,,5.552575112713715,0.3741657386777169,,0.3723797345005306,0.6,0.3,0.05,0.05
1970-04-01,37.68458995663902,1072.2328906792443,5.618036613214413,0.3741657386777325,27.14198568577338,0.4622409184253203,0.6,0.3,0.05,0.05
1970-05-01,37.86333784198881,,5.6040045440251305,0.3488074922746532,,0.4760952285695382,0.6,0.3,0.05,0.05
1970-06-01,38.096256674078894,,5.609533149182078,0.3326659986637383,,0.3777124126457561,0.6,0.3,0.05,0.05
1970-07-01,38.06559090137575,1090.549971246419,5.588351227586088,0.3011090610841042,27.458077898863714,0.3082207001484632,0.6,0.3,0.05,0.05
1970-08-01,38.24135910520261,,5.581640180943263,0.2639444385982777,,0.2607680962081192,0.6,0.3,0.05,0.05
1970-09-01,38.4419592881023,,5.585606120413989,0.2581988897477468,,0.2732520204255984,0.6,0.3,0.05,0.05
1970-10-01,38.57324888188643,1121.1186933220604,5.5964576114845785,0.2857738033252491,24.532483815682873,0.2786873995477185,0.6,0.3,0.05,0.05
1970-11-01,38.69149230664862,,5.599891320923985,0.3082207001489733,,0.3741657386773954,0.6,0.3,0.05,0.05
1970-12-01,38.82013316728457,,5.593484408276965,0.3488074922747521,,0.4335896677735741,0.6,0.3,0.05,0.05
1971-01-01,39.02997607318155,1134.8938376357496,5.5711355925253665,0.3488074922747688,34.24419623089562,0.378153408023776,0.6,0.3,0.05,0.05
1971-02-01,39.23728749020623,,5.573422581108672,0.287518115371922,,0.2714160398109537,0.6,0.3,0.05,0.05
1971-03-01,39.28643790537406,,5.836864836525974,0.2250925735492618,,0.2041241452319146,0.6,0.3,0.05,0.05
1971-04-01,39.54963097925191,1175.409521101641,5.7447856295166675,0.1722401424379223,40.33151692370079,0.08366600265336,0.6,0.3,0.05,0.05
1971-05-01,39.75410036041045,,5.736319990352803,0.1788854382010304,,0.08366600265336,0.6,0.3,0.05,0.05
1971-06-01,39.92777675771307,,5.752273446274662,0.2401388487251627,,0.0408248290462955,0.6,0.3,0.05,0.05
1971-07-01,39.972812711068855,1192.2220840519497,5.713219138764784,0.2804757862401895,44.19380887862138,0.0516397779493579,0.6,0.3,0.05,0.05
1971-08-01,40.130681213687545,,5.730224848740458,0.2804757862402015,,0.0816496580927224,0.6,0.3,0.05,0.05
1971-09-01,40.27822832942848,,5.766071385054466,0.2607680962088703,,0.0816496580927224,0.6,0.3,0.05,0.05
1971-10-01,40.38357368411241,1221.179779417385,5.764213578960696,0.2160246899478666,44.231898060111945,0.1048808848169774,0.6,0.3,0.05,0.05
1971-11-01,40.563806150145794,,5.775349419892182,0.1870828693397951,,0.1032795558988249,0.6,0.3,0.05,0.05
1971-12-01,40.71209996471803,,5.731531991051576,0.1870828693398085,,0.0983192080249747,0.6,0.3,0.05,0.05
1972-01-01,40.91594635549997,1224.740720532607,5.671261923709183,0.187082869339822,48.75681062853505,0.1224744871391266,0.6,0.3,0.05,0.05
1972-02-01,41.12250598547041,,5.662401361218924,0.2160246899479148,,0.1329160135824868,0.6,0.3,0.05,0.05
1972-03-01,41.43982930116731,,5.592090044451732,0.2065591117987709,,0.1224744871391332,0.6,0.3,0.05,0.05
1972-04-01,41.61682185005204,1222.669326350104,5.966513181615354,0.1966384160511436,48.44402467074957,0.1366260102127726,0.6,0.3,0.05,0.05
1972-05-01,41.84157427641487,,5.945969485533011,0.1861898672514383,,0.1169045194449788,0.6,0.3,0.05,0.05
1972-06-01,42.2977669854286,,5.931524091563166,0.1751190071554592,,0.0516397779493896,0.6,0.3,0.05,0.05
1972-07-01,42.21683066616043,1257.914090020712,5.947981973979235,0.1632993161869289,52.850756749235785,0.0632455532033375,0.6,0.3,0.05,0.05
1972-08-01,42.527395655311864,,5.895902648968201,0.187082869339913,,0.0752772652708849,0.6,0.3,0.05,0.05
1972-09-01,42.937734784426326,,5.834664917453883,0.2160246899479918,,0.0816496580927568,0.6,0.3,0.05,0.05
1972-10-01,43.227234630912946,1302.6820516651956,5.868454753597486,0.2316606713862561,58.77124191530182,0.0752772652708929,0.6,0.3,0.05,0.05
1972-11-01,43.328156348980734,,5.854504362027021,0.2639444385986101,,0.1378404875208985,0.6,0.3,0.05,0.05
1972-12-01,43.515431878278186,,5.921529818862277,0.273861278753448,,0.1751190071541841,0.6,0.3,0.05,0.05
1973-01-01,43.83875119090395,1349.2303271416504,5.9781025654784825,0.2898275349246141,67.3445702619519,0.2738612787525882,0.6,0.3,0.05,0.05
1973-02-01,44.148689861020486,,6.010721861356426,0.3311595788545903,,0.2738612787525921,0.6,0.3,0.05,0.05
1973-03-01,44.46530508724725,,5.876047478797009,0.4381780460046933,,0.273861278752596,0.6,0.3,0.05,0.05
1973-04-01,44.70439361684237,1373.4883793308743,6.097365045329844,0.5167204273110405,69.14888340217097,0.1643167672515784,0.6,0.3,0.05,0.05
1973-05-01,44.957003078036394,,6.079320710143194,0.5585696017512176,,0.116904519445048,0.6,0.3,0.05,0.05
1973-06-01,45.35345784272943,,6.0747150858302295,0.5636192568278652,,0.0516397779495495,0.6,0.3,0.05,0.05
1973-07-01,45.34789154313633,1405.8003898453978,6.072040892474971,0.4718756898455457,67.55335623540171,0.0752772652709913,0.6,0.3,0.05,0.05
1973-08-01,45.64391393778218,,6.042290379381977,0.5501514942879151,,0.0752772652709967,0.6,0.3,0.05,0.05
1973-09-01,46.00148596626917,,6.0138804468350715,0.602218122167739,,0.0816496580928568,0.6,0.3,0.05,0.05
1973-10-01,46.26128457276329,1449.5757128206817,6.03661494984837,0.6765106552503427,68.78104500515003,0.1095445115011036,0.6,0.3,0.05,0.05
1973-11-01,46.42241811904053,,6.031688256126846,0.7054549359578217,,0.098319208025098,0.6,0.3,0.05,0.05
1973-12-01,46.63115047843384,,6.062248965614238,0.7393691004276957,,0.098319208025098,0.6,0.3,0.05,0.05
1974-01-01,46.950168041863165,1485.6210568899194,6.07886613047011,0.678232998312968,60.94781005007923,0.1632993161855897,0.6,0.3,0.05,0.05
1974-02-01,47.261296310801875,,6.094973974023865,0.7782458908772134,,0.2190890230020959,0.6,0.3,0.05,0.05
1974-03-01,47.490582860357186,,6.16039838649246,0.8424171571539079,,0.2258317958127501,0.6,0.3,0.05,0.05
1974-04-01,47.7931000394882,1524.109715894824,6.22617033528746,0.8571269839803657,55.74031017286565,0.1505545305418482,0.6,0.3,0.05,0.05
1974-05-01,48.07251746500766,,6.212138271341807,0.8518607084889402,,0.0983192080250605,0.6,0.3,0.05,0.05
1974-06-01,48.4094614886064,,6.2176668819171566,0.8140434058864913,,0.1211060141639267,0.6,0.3,0.05,0.05
1974-07-01,48.479465256073,1554.201297875666,6.196484965564759,0.7556454194929082,55.577535370873285,0.1751190071541968,0.6,0.3,0.05,0.05
1974-08-01,48.75925865140849,,6.189773924340359,0.7782458908772226,,0.2041241452319408,0.6,0.3,0.05,0.05
1974-09-01,49.19385949039557,,6.1937398692295105,0.9005553841938966,,0.2994439290863439,0.6,0.3,0.05,0.05
1974-10-01,49.55160133200623,1611.005642325802,6.204591365543694,0.9373722135135464,60.12683216474497,0.3326659986633194,0.6,0.3,0.05,0.05
1974-11-01,49.90384541285588,,6.208025080401491,0.9826834010337636,,0.4535048695071059,0.6,0.3,0.05,0.05
1974-12-01,50.25893852131834,,6.201618172998101,0.97775252492674,,0.6675827039900372,0.6,0.3,0.05,0.05
1975-01-01,50.702782083302786,1651.0164090139976,6.179269362664885,0.8809086218221552,56.761178764194185,0.9648834126463004,0.6,0.3,0.05,0.05
1975-02-01,51.14409415641488,,6.181556356666584,0.7661592523755149,,0.982683401033428,0.6,0.3,0.05,0.05
1975-03-01,51.404600002887435,,6.4449986169780535,0.6853223086017811,,1.0053191864610032,0.6,0.3,0.05,0.05
1975-04-01,51.901793732852745,1717.197375237554,6.352919415387076,0.5683308895358483,59.11157243524772,0.8438009243891208,0.6,0.3,0.05,0.05
1975-05-01,52.33271536183783,,6.344453781524906,0.4535048695077863,,0.65115282384393,0.6,0.3,0.05,0.05
1975-06-01,52.74039241522788,,6.3604072429252545,0.4167333280015823,,0.3829708431024267,0.6,0.3,0.05,0.05
1975-07-01,53.01188061641022,1759.9603907539513,6.3213529407171105,0.5085928299408813,64.40276065719236,0.30822070014831,0.6,0.3,0.05,0.05
1975-08-01,53.40374977511634,,6.338358656171233,0.5680375574442926,,0.2097617696338223,0.6,0.3,0.05,0.05
1975-09-01,53.78529754694468,,6.37420519796373,0.6377042156574481,,0.2422120283276214,0.6,0.3,0.05,0.05
1975-10-01,54.11709514945509,1815.153708493918,6.372347397171723,0.6715653356156919,74.6506688590331,0.2529822128133042,0.6,0.3,0.05,0.05
1975-11-01,54.53132827157601,,6.383483243581643,0.6493586579597488,,0.1834847859267535,0.6,0.3,0.05,0.05
1975-12-01,54.90607433397477,,6.339665820042755,0.6218252702064216,,0.1329160135822243,0.6,0.3,0.05,0.05
1976-01-01,55.34392138084411,1844.950271983619,6.279395758178845,0.612100209661202,86.70185304056523,0.1966384160498496,0.6,0.3,0.05,0.05
1976-02-01,55.78448166690197,,6.270535201167045,0.5167204273111526,,0.2880972058176384,0.6,0.3,0.05,0.05
1976-03-01,56.223394933333815,,6.200223889524875,0.4167333280015971,,0.3311595788537629,0.6,0.3,0.05,0.05
1976-04-01,56.53036294679732,1857.0548289535495,6.57464703216697,0.2926886855812581,93.24655271430242,0.2898275349236827,0.6,0.3,0.05,0.05
1976-05-01,56.88089808081702,,6.5541033413863055,0.2732520204267122,,0.2738612787524788,0.6,0.3,0.05,0.05
1976-06-01,57.467066254409495,,6.539657952894915,0.3391164991571623,,0.1643167672513857,0.6,0.3,0.05,0.05
1976-07-01,57.511912642798166,1906.475543776592,6.556115840612756,0.4324349662094917,89.33234348973453,0.136626010212599,0.6,0.3,0.05,0.05
1976-08-01,57.95245309652837,,6.504036521080162,0.5115336417746777,,0.151657508880853,0.6,0.3,0.05,0.05
1976-09-01,58.49276769022153,,6.442798795044329,0.5612486080166192,,0.151657508880853,0.6,0.3,0.05,0.05
1976-10-01,58.908050244365064,1965.57523625651,6.476588636489659,0.561248608016615,82.1159133747411,0.151657508880853,0.6,0.3,0.05,0.05
1976-11-01,59.13894742701155,,6.462638244979238,0.53541261347418,,0.0983192080247327,0.6,0.3,0.05,0.05
1976-12-01,59.452005663965934,,6.529663701872593,0.5192943930635586,,0.0836660026530667,0.6,0.3,0.05,0.05
1977-01-01,59.905300441170375,2026.4552425683908,6.586236448548893,0.5138093031471732,81.05519968207702,0.1264911064065158,0.6,0.3,0.05,0.05
1977-02-01,60.345214575865675,,6.6188557444869405,0.608824003031457,,0.1211060141636746,0.6,0.3,0.05,0.05
1977-03-01,60.89717768023918,,6.484181361981705,0.6713171133430503,,0.1632993161853811,0.6,0.3,0.05,0.05
1977-04-01,61.39682993206819,2077.348621398515,6.705498928574599,0.7359800721943771,88.24107470957874,0.2345207879910623,0.6,0.3,0.05,0.05
1977-05-01,61.90159783413368,,6.687454593446087,0.7118052168024871,,0.2857738033246216,0.6,0.3,0.05,0.05
1977-06-01,62.55861632106055,,6.682848969193178,0.6554896388709957,,0.2228601953391913,0.6,0.3,0.05,0.05
1977-07-01,62.80520846233893,2136.591906627696,6.680174775896045,0.557374799095924,101.79722768606328,0.2562550812503537,0.6,0.3,0.05,0.05
1977-08-01,63.36179457921865,,6.65042426286308,0.5465040408516793,,0.1834847859268676,0.6,0.3,0.05,0.05
1977-09-01,63.97993032993944,,6.622014330376335,0.5089204260005111,,0.1602081978758619,0.6,0.3,0.05,0.05
1977-10-01,64.49188737730506,2207.594452391485,6.644748833447654,0.5192943930635155,107.5241019618468,0.1516575088809209,0.6,0.3,0.05,0.05
1977-11-01,64.91358464581619,,6.639822140081614,0.5419102016637111,,0.1602081978758709,0.6,0.3,0.05,0.05
1977-12-01,65.37447544608102,,6.670382849912991,0.5636192568278723,,0.2041241452318613,0.6,0.3,0.05,0.05
1978-01-01,65.95405673174419,2270.8670192491813,6.68700001512431,0.6121002096611351,103.70403636777304,0.2449489742782643,0.6,0.3,0.05,0.05
1978-02-01,66.52574872291673,,6.703107859033567,0.6473020933077085,,0.2401388487243243,0.6,0.3,0.05,0.05
1978-03-01,66.9903831506188,,6.768532271823148,0.663324958071487,,0.2366431913239416,0.6,0.3,0.05,0.05
1978-04-01,67.55346405198362,2335.991004895008,6.834304220973713,0.7026141662870218,119.67853780984233,0.2316606713852171,0.6,0.3,0.05,0.05
1978-05-01,68.08503991837459,,6.820272157371999,0.8074651695277871,,0.1643167672515085,0.6,0.3,0.05,0.05
1978-06-01,68.68254766420722,,6.825800768302784,0.887130204648974,,0.1966384160500059,0.6,0.3,0.05,0.05
1978-07-01,69.00470987254528,2393.013861590526,6.804618852294392,0.9579491983749412,129.06831401032824,0.1632993161855127,0.6,0.3,0.05,0.05
1978-08-01,69.5450669901146,,6.79790781142548,0.9528903399660024,,0.163299316185518,0.6,0.3,0.05,0.05
1978-09-01,70.11025608675682,,6.801873756670076,0.9474527252940824,,0.1169045194449687,0.6,0.3,0.05,0.05
1978-10-01,70.5943736615822,2462.7136979936945,6.812725253328228,0.9586448768968152,141.51224198210627,0.1366260102127715,0.6,0.3,0.05,0.05
1978-11-01,71.07720600008687,,6.81615896854154,0.9586448768968152,,0.1378404875208808,0.6,0.3,0.05,0.05
1978-12-01,71.558674841764,,6.809752061482074,0.9330952077184724,,0.1366260102127715,0.6,0.3,0.05,0.05
1979-01-01,72.13310666140349,2515.619956634954,6.787403251504338,0.943751379690211,145.4979540026904,0.0752772652708747,0.6,0.3,0.05,0.05
1979-02-01,72.70500699217072,,6.789690245861454,0.9724539406404716,,0.0752772652708747,0.6,0.3,0.05,0.05
1979-03-01,73.08346352297696,,7.053132506494003,1.0616025621674652,,0.0752772652708804,0.6,0.3,0.05,0.05
1979-04-01,73.71124551059741,2594.4160780299544,6.961053305258452,1.1910779431536775,141.10683864175084,0.0752772652708804,0.6,0.3,0.05,0.05
1979-05-01,74.26854287279706,,6.952587671682208,1.3105978279652464,,0.136626010212784,0.6,0.3,0.05,0.05
1979-06-01,74.80680818384221,,6.968541133377952,1.3798550648530432,,0.1169045194449941,0.6,0.3,0.05,0.05
1979-07-01,75.20467211823917,2649.9344171086145,6.9294868314557165,1.4279355727765255,124.08452459903792,0.104880884817011,0.6,0.3,0.05,0.05
1979-08-01,75.7271295346004,,6.946492547205235,1.4436065946097174,,0.1366260102127898,0.6,0.3,0.05,0.05
1979-09-01,76.23926557499361,,6.982339089293088,1.427935572776554,,0.1471960144387916,0.6,0.3,0.05,0.05
1979-10-01,76.69743892127646,2725.8339546902025,6.980481288786925,1.4062953696387537,122.10524208636296,0.1722401424368434,0.6,0.3,0.05,0.05
1979-11-01,77.24226031196216,,6.9916171354922385,1.4062953696387683,,0.1366260102127805,0.6,0.3,0.05,0.05
1979-12-01,77.74338211813341,,6.947799712239237,1.4555640372953305,,0.1169045194449789,0.6,0.3,0.05,0.05
1980-01-01,78.31181743356758,2776.3367380215345,6.887529650670697,1.597498043817534,119.48888432431444,0.1471960144387702,0.6,0.3,0.05,0.05
1980-02-01,78.88296598819035,,6.878669093954304,1.7302215657734563,,0.1861898672502272,0.6,0.3,0.05,0.05
1980-03-01,79.44404247360218,,6.808357782588476,1.8522058920831632,,0.1861898672502223,0.6,0.3,0.05,0.05
1980-04-01,79.88159875563046,2808.922447226132,7.178879941044417,1.877675868372288,108.88280065359032,0.3488074922742503,0.6,0.3,0.05,0.05
1980-05-01,80.3585096334226,,7.154561104277269,1.8107088851241804,,0.5504543577808942,0.6,0.3,0.05,0.05
1980-06-01,81.07526607557993,,7.136214731599704,1.6824585185577954,,0.6145459028149448,0.6,0.3,0.05,0.05
1980-07-01,81.24648820774105,2878.824314283789,7.148897473330995,1.4151560573547095,96.89670205878858,0.6653319973266189,0.6,0.3,0.05,0.05
1980-08-01,81.81761693003608,,7.0929171696122415,1.1656185768371077,,0.583095189484491,0.6,0.3,0.05,0.05
1980-09-01,82.48851979229408,,7.027778459390275,1.063328108660628,,0.3162277660167564,0.6,0.3,0.05,0.05
1980-10-01,83.03017809021001,2958.6302266053517,7.057793154849009,1.0751744044577805,110.44769120811502,0.1264911064065198,0.6,0.3,0.05,0.05
1980-11-01,83.39166354142141,,7.039941779152466,1.227599283154379,,0.1264911064065198,0.6,0.3,0.05,0.05
1980-12-01,83.83109752214824,,7.103192090059145,1.4463747785415602,,0.206559111797602,0.6,0.3,0.05,0.05
1981-01-01,84.41498056791751,3040.216452758881,7.1558638525493645,1.518771433319643,148.76987607903033,0.1602081978758136,0.6,0.3,0.05,0.05
1981-02-01,84.98548297117757,,7.184582164301326,1.5396969398773903,,0.1211060141636964,0.6,0.3,0.05,0.05
1981-03-01,85.53744608540497,,7.046384312208802,1.4720733677371984,,0.1169045194447929,0.6,0.3,0.05,0.05
1981-04-01,86.03709834814379,3098.7507610452103,7.26380089461538,1.3362883920276356,163.97365056741168,0.1366260102126224,0.6,0.3,0.05,0.05
1981-05-01,86.54186626076714,,7.241981413500177,1.2242004193218523,,0.1366260102126224,0.6,0.3,0.05,0.05
1981-06-01,87.19888475860371,,7.233474805061166,1.184483009587358,,0.1169045194447929,0.6,0.3,0.05,0.05
1981-07-01,87.44547691043995,3165.7198749468257,7.227025465777428,1.283225103661778,182.11033181170848,0.1366260102126224,0.6,0.3,0.05,0.05
1981-08-01,88.0020630382294,,7.193373968558391,1.3980939405732955,,0.1366260102126224,0.6,0.3,0.05,0.05
1981-09-01,88.62019879985993,,7.161063051885376,1.5263245613786498,,0.1673320053066711,0.6,0.3,0.05,0.05
1981-10-01,89.13215585778339,3244.533148599143,7.180022408970173,1.4541893503487435,164.05051295186738,0.231660671385142,0.6,0.3,0.05,0.05
1981-11-01,89.55385313720414,,7.171194731122623,1.2576432986613009,,0.3937003937005197,0.6,0.3,0.05,0.05
1981-12-01,90.01474394802678,,7.1979802946815665,0.9907909298472852,,0.5115336417740338,0.6,0.3,0.05,0.05
1982-01-01,90.5943252445997,3315.6164433454455,7.21069647541133,0.7899367063258709,115.55985302461694,0.4929503017545801,0.6,0.3,0.05,0.05
1982-02-01,91.16601724668207,,7.222903334838981,0.6047037842345774,,0.4774934554524532,0.6,0.3,0.05,0.05
1982-03-01,91.53250187969208,,7.284804277774448,0.5192943930638996,,0.4033195589933412,0.6,0.3,0.05,0.05
1982-04-01,91.98691693693368,3392.6304486608165,7.346675242443339,0.441588043317444,78.90589753986227,0.3669695718538213,0.6,0.3,0.05,0.05
1982-05-01,92.41333230901184,,7.328868032569113,0.6196773353939226,,0.3619392214169464,0.6,0.3,0.05,0.05
1982-06-01,92.90217421072116,,7.330495659018402,0.9867454923472156,,0.3669695718538079,0.6,0.3,0.05,0.05
1982-07-01,93.11917592474646,3461.6754363555715,7.305538596737549,1.216552506059993,69.7975310406564,0.3444802848735498,0.6,0.3,0.05,0.05
1982-08-01,93.5508671981926,,7.294926571387096,1.2884098726728328,,0.3125166662220722,0.6,0.3,0.05,0.05
1982-09-01,94.00739045071153,,7.29499153215016,1.1135528725663622,,0.2943920288774015,0.6,0.3,0.05,0.05
1982-10-01,94.38634753122382,3543.529515087697,7.284158553069298,0.780811543631005,57.016239011982805,0.3563705936239423,0.6,0.3,0.05,0.05
1982-11-01,94.76051402560542,,7.265184976685269,0.3932768321010259,,0.4490731195101101,0.6,0.3,0.05,0.05
1982-12-01,95.13682237296972,,7.2370935938867635,0.2228601953409646,,0.4578937285730566,0.6,0.3,0.05,0.05
1983-01-01,95.60258834848597,3608.590016057812,7.192337492311981,0.1760681686186977,76.10156064368849,0.3920034013456174,0.6,0.3,0.05,0.05
1983-02-01,96.06582283512994,,7.1722171950719655,0.1673320053090259,,0.271416039810713,0.6,0.3,0.05,0.05
1983-03-01,96.3461295712442,,7.4154206116812285,0.1505545305442624,,0.2228601953389827,0.6,0.3,0.05,0.05
1983-04-01,96.8652457147413,3699.2761571224423,7.300934118848562,0.3763863263555094,108.46137279728582,0.2562550812501687,0.6,0.3,0.05,0.05
1983-05-01,97.31738258262818,,7.270784009533316,0.5845225972256216,,0.2422120283275249,0.6,0.3,0.05,0.05
1983-06-01,97.74698204955006,,7.264330179631798,0.6531972647427199,,0.137840487520431,0.6,0.3,0.05,0.05
1983-07-01,98.0396854896342,3766.816627200292,7.203591401970426,0.7222649560011568,137.23337815477697,0.354494945897034,0.6,0.3,0.05,0.05
1983-08-01,98.45347706187226,,7.198189826122832,0.7174027227905743,,0.3829708431023764,0.6,0.3,0.05,0.05
1983-09-01,98.85694724723233,,7.211629076613674,0.5946988033175281,,0.4324349662086581,0.6,0.3,0.05,0.05
