ds,yhat,yhat_lower,yhat_upper,indicator_name,rolling_volatility
2022-05-01,284.7482905695562,278.3416953476176,290.6111563372282,CPI,3.947356047612003
2022-06-01,285.3230056568541,278.9673522219325,291.9918854310365,CPI,4.539080497922243
2022-07-01,285.62311045370694,279.2426338785083,292.3755561993282,CPI,4.233826137976969
2022-08-01,286.14067491274125,279.7789318680156,292.03922620486367,CPI,3.4858522056950836
2022-09-01,286.6830713508487,280.69568403769114,292.2808349266573,CPI,2.994415847308981
2022-10-01,287.1451315141886,281.08947431357876,293.19582055232814,CPI,2.213553229526623
2022-11-01,287.60517119415886,281.57627540522566,293.74320432289306,CPI,1.627639599731409
2022-12-01,288.0645826243505,281.5465487711195,294.2482356520929,CPI,1.737906786898218
2023-01-01,288.61622178545537,282.19767172968903,295.2065127002537,CPI,1.8813716981535507
2023-02-01,289.16532945768773,283.2058895309147,295.7736097150854,CPI,1.7923432334831009
2023-03-01,289.5231990711078,282.90349587830184,295.7757699982409,CPI,1.5566875087652037
2023-04-01,290.12818840019327,283.79355476820996,296.4161467701337,CPI,1.658020074248791
2023-05-01,290.66342835090774,284.14290854352805,296.884545028393,CPI,1.6411664652349234
2023-06-01,291.17890100341833,284.7795105090116,297.36144290332874,CPI,1.3483766535893242
2023-07-01,291.5547075263299,285.6224555347237,297.6162706689697,CPI,1.2727971427573406
2023-08-01,292.0543722841562,285.8980166749348,298.196298481193,CPI,1.5486302872574178
2023-09-01,292.54371565510473,286.37467302730295,299.0205166945103,CPI,1.7255897156075952
2023-10-01,292.9798315793448,286.1974760757256,299.35880382865656,CPI,1.792421462698944
2023-11-01,293.501860300586,287.33789203426187,300.0772449261568,CPI,1.6662971723585784
2023-12-01,293.9809246847139,287.65217041985113,300.2564853204439,CPI,1.4919079953569345
2024-01-01,294.52656733070336,288.02012916048295,300.34683983468875,CPI,1.2439907957629721
2024-02-01,295.07492321588205,288.8248818022847,301.4925139203838,CPI,1.3988539237328173
2024-03-01,295.6146775266521,289.37317718407814,301.8939815311338,CPI,1.7416182895827468
2024-04-01,296.02944113923587,289.62170453874927,302.02716719679626,CPI,1.929346979319382
2024-05-01,296.4842945949849,290.27333709104835,302.797766435828,CPI,1.783592853374452
2024-06-01,297.1782583676976,291.4130182640088,303.21570009024805,CPI,1.3739021799027011
2024-07-01,297.32742307781564,291.3595575058748,303.69542432910765,CPI,0.9368655541793255
2024-08-01,297.87575913066604,292.43309175408274,304.2162879953521,CPI,0.6686707460383332
2024-09-01,298.5238693234796,292.1645442339225,304.814442565238,CPI,0.7227075249416145
2024-10-01,299.04347019935256,292.6485003087888,305.3949547008268,CPI,0.9844924411121938
2024-11-01,299.38216298111934,292.86646002019967,305.41975815497545,CPI,1.2535362246886956
2024-12-01,299.7995395398031,293.27008398978006,306.1523294994347,CPI,1.4997694044773924
2025-01-01,300.3606299161277,293.632763912342,306.7439534915307,CPI,1.8344166011585594
2025-02-01,300.9083396499437,294.5720199446661,307.0430543399834,CPI,1.9547683920622558
2025-03-01,301.43971583692996,295.1227331229521,307.6231334230374,CPI,1.7569371834545784
2025-04-01,301.9165754302245,295.42500767870143,308.19411231694943,CPI,1.481195249318958
2025-05-01,302.399285920805,296.5933635004829,308.91184368666404,CPI,1.0676356431877154
2025-06-01,303.033511749197,296.8889855317496,309.2187314420121,CPI,0.8479975038905977
2025-06-30,303.4190735854035,296.9022426864639,309.65204740195276,CPI,
2025-07-31,303.87800327635017,298.3189085840116,310.3759185111816,CPI,
2025-08-31,304.261214505244,297.8150992090869,310.5974650131975,CPI,
2025-09-30,304.65124454927684,298.3261160795625,311.0361265294714,CPI,
2025-10-31,305.2995282444002,299.17106003764604,311.5266226482633,CPI,
2025-11-30,305.8149460837973,299.8822088986171,311.7244966116972,CPI,
2025-12-31,306.34606611553687,299.87966513896083,312.4340434671982,CPI,
2026-01-31,306.89013118125416,300.2808175344522,313.3091399686978,CPI,
